region_1,region_2,carrier_1,carrier_2,parameter,timestep_2,value
LU,LU,electricity,electricity_central,dem,d312,0.6960172950416665
NL,NL,electricity,electricity_central,dem,d312,8.10975330525
NO,NO,electricity,electricity_central,dem,d312,11.826554650833332
PL,PL,electricity,electricity_central,dem,d312,17.392428991249997
PT,PT,electricity,electricity_central,dem,d312,5.038835626041668
RO,RO,electricity,electricity_central,dem,d312,5.328236124291666
SE,SE,electricity,electricity_central,dem,d312,12.674139880416666
SI,SI,electricity,electricity_central,dem,d312,0.9488856219166668
SK,SK,electricity,electricity_central,dem,d312,2.052275908083334
UK,UK,electricity,electricity_central,dem,d312,34.60177612375
EE,EE,electricity,electricity_central,dem,d312,0.7335720802916667
LT,LT,electricity,electricity_central,dem,d312,0.5042755367083332
LV,LV,electricity,electricity_central,dem,d312,0.6433151655833332
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d312,4.798499359791667
TR,TR,electricity,electricity_central,dem,d312,21.680882442083334
AT,AT,electricity,electricity_central,dem,d313,4.066072381541667
BE,BE,electricity,electricity_central,dem,d313,5.126546970541667
BG,BG,electricity,electricity_central,dem,d313,3.300014573250001
CH,CH,electricity,electricity_central,dem,d313,7.597351351249999
CZ,CZ,electricity,electricity_central,dem,d313,4.668497662583333
DK,DK,electricity,electricity_central,dem,d313,4.135456174333333
ES,ES,electricity,electricity_central,dem,d313,23.564007292916667
FI,FI,electricity,electricity_central,dem,d313,2.104536067291667
FR,FR,electricity,electricity_central,dem,d313,50.349771775416684
GR,GR,electricity,electricity_central,dem,d313,5.169642419166666
HR,HR,electricity,electricity_central,dem,d313,1.847914980125
HU,HU,electricity,electricity_central,dem,d313,3.220604508083333
IE,IE,electricity,electricity_central,dem,d313,2.5960150727083335
IT,IT,electricity,electricity_central,dem,d313,13.408380540416667
LU,LU,electricity,electricity_central,dem,d313,0.6097731385416666
NL,NL,electricity,electricity_central,dem,d313,7.161725897208331
NO,NO,electricity,electricity_central,dem,d313,11.201282469625001
PL,PL,electricity,electricity_central,dem,d313,15.716453438333332
PT,PT,electricity,electricity_central,dem,d313,4.470471018208332
RO,RO,electricity,electricity_central,dem,d313,5.108694073416666
SE,SE,electricity,electricity_central,dem,d313,11.727564819583334
SI,SI,electricity,electricity_central,dem,d313,0.8829696194166666
SK,SK,electricity,electricity_central,dem,d313,1.8975180484166667
UK,UK,electricity,electricity_central,dem,d313,31.91900398625
EE,EE,electricity,electricity_central,dem,d313,0.6559483059166666
LT,LT,electricity,electricity_central,dem,d313,0.4588716070416666
LV,LV,electricity,electricity_central,dem,d313,0.5801195775416667
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d313,4.831072202333333
TR,TR,electricity,electricity_central,dem,d313,21.15590570666667
AT,AT,electricity,electricity_central,dem,d314,3.6752034307916657
BE,BE,electricity,electricity_central,dem,d314,4.90463529425
BG,BG,electricity,electricity_central,dem,d314,3.3225898800833336
CH,CH,electricity,electricity_central,dem,d314,7.541441231791667
CZ,CZ,electricity,electricity_central,dem,d314,4.512113280458333
DK,DK,electricity,electricity_central,dem,d314,3.997441993083333
ES,ES,electricity,electricity_central,dem,d314,21.8740435025
FI,FI,electricity,electricity_central,dem,d314,2.0274206784583333
FR,FR,electricity,electricity_central,dem,d314,48.302427727916665
GR,GR,electricity,electricity_central,dem,d314,4.959094133458333
HR,HR,electricity,electricity_central,dem,d314,1.7529117704166666
HU,HU,electricity,electricity_central,dem,d314,3.0119358048333336
IE,IE,electricity,electricity_central,dem,d314,2.4844960379583334
IT,IT,electricity,electricity_central,dem,d314,11.49961696625
LU,LU,electricity,electricity_central,dem,d314,0.56862748875
NL,NL,electricity,electricity_central,dem,d314,6.804797267499999
NO,NO,electricity,electricity_central,dem,d314,11.16243419758333
PL,PL,electricity,electricity_central,dem,d314,13.88812366125
PT,PT,electricity,electricity_central,dem,d314,4.149566883375001
RO,RO,electricity,electricity_central,dem,d314,4.691384004041667
SE,SE,electricity,electricity_central,dem,d314,11.834170682083334
SI,SI,electricity,electricity_central,dem,d314,0.8258170160416668
SK,SK,electricity,electricity_central,dem,d314,1.817690741083333
UK,UK,electricity,electricity_central,dem,d314,31.015192357500002
EE,EE,electricity,electricity_central,dem,d314,0.6322129099166667
LT,LT,electricity,electricity_central,dem,d314,0.4380745292083333
LV,LV,electricity,electricity_central,dem,d314,0.5562681418333334
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d314,4.889451194083334
TR,TR,electricity,electricity_central,dem,d314,20.294271704999996
AT,AT,electricity,electricity_central,dem,d315,4.822813378125
BE,BE,electricity,electricity_central,dem,d315,4.971757942541667
BG,BG,electricity,electricity_central,dem,d315,3.5731075940833343
CH,CH,electricity,electricity_central,dem,d315,9.390234408458335
CZ,CZ,electricity,electricity_central,dem,d315,5.452303378458333
DK,DK,electricity,electricity_central,dem,d315,4.709874571708332
ES,ES,electricity,electricity_central,dem,d315,26.06841098916667
FI,FI,electricity,electricity_central,dem,d315,2.305817039916666
FR,FR,electricity,electricity_central,dem,d315,51.82734710041667
GR,GR,electricity,electricity_central,dem,d315,5.742667915083334
HR,HR,electricity,electricity_central,dem,d315,2.0285825446250003
HU,HU,electricity,electricity_central,dem,d315,3.4739791966250007
IE,IE,electricity,electricity_central,dem,d315,2.7747093919166663
IT,IT,electricity,electricity_central,dem,d315,14.509939585916664
LU,LU,electricity,electricity_central,dem,d315,0.6897286585
NL,NL,electricity,electricity_central,dem,d315,8.127801753541666
NO,NO,electricity,electricity_central,dem,d315,12.766405333333331
PL,PL,electricity,electricity_central,dem,d315,13.807358521249997
PT,PT,electricity,electricity_central,dem,d315,4.889495299125
RO,RO,electricity,electricity_central,dem,d315,5.528687562125
SE,SE,electricity,electricity_central,dem,d315,13.86510595041667
SI,SI,electricity,electricity_central,dem,d315,0.9231288487499999
SK,SK,electricity,electricity_central,dem,d315,2.0659970235416667
UK,UK,electricity,electricity_central,dem,d315,34.85393960583334
EE,EE,electricity,electricity_central,dem,d315,0.7451817847916667
LT,LT,electricity,electricity_central,dem,d315,0.511598219
LV,LV,electricity,electricity_central,dem,d315,0.6671053652083333
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d315,4.915221354666667
TR,TR,electricity,electricity_central,dem,d315,23.50091767666667
AT,AT,electricity,electricity_central,dem,d316,4.797135358416668
BE,BE,electricity,electricity_central,dem,d316,5.895875787375
BG,BG,electricity,electricity_central,dem,d316,3.646360696291667
CH,CH,electricity,electricity_central,dem,d316,9.901149007458335
CZ,CZ,electricity,electricity_central,dem,d316,5.467744873291667
DK,DK,electricity,electricity_central,dem,d316,4.888814833041667
ES,ES,electricity,electricity_central,dem,d316,26.527312819999995
FI,FI,electricity,electricity_central,dem,d316,2.3085210742916664
FR,FR,electricity,electricity_central,dem,d316,59.14289317583333
GR,GR,electricity,electricity_central,dem,d316,5.771269632416668
HR,HR,electricity,electricity_central,dem,d316,2.0611812573333332
HU,HU,electricity,electricity_central,dem,d316,3.4822354320416657
IE,IE,electricity,electricity_central,dem,d316,2.8048704716666664
IT,IT,electricity,electricity_central,dem,d316,15.2219012375
LU,LU,electricity,electricity_central,dem,d316,0.7119185614166667
NL,NL,electricity,electricity_central,dem,d316,8.305624937291666
NO,NO,electricity,electricity_central,dem,d316,11.763688280833335
PL,PL,electricity,electricity_central,dem,d316,16.884818894166667
PT,PT,electricity,electricity_central,dem,d316,5.044620321416667
RO,RO,electricity,electricity_central,dem,d316,5.674972260166668
SE,SE,electricity,electricity_central,dem,d316,13.267180591666666
SI,SI,electricity,electricity_central,dem,d316,0.9404016355416668
SK,SK,electricity,electricity_central,dem,d316,2.0813503905416675
UK,UK,electricity,electricity_central,dem,d316,34.7125723375
EE,EE,electricity,electricity_central,dem,d316,0.756340000875
LT,LT,electricity,electricity_central,dem,d316,0.5179313497916666
LV,LV,electricity,electricity_central,dem,d316,0.6619921562500001
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d316,4.947138691791666
TR,TR,electricity,electricity_central,dem,d316,23.61796547
AT,AT,electricity,electricity_central,dem,d317,4.840454245666668
BE,BE,electricity,electricity_central,dem,d317,5.909418459875002
BG,BG,electricity,electricity_central,dem,d317,3.6883170296666665
CH,CH,electricity,electricity_central,dem,d317,9.979204454499998
CZ,CZ,electricity,electricity_central,dem,d317,5.579688575916667
DK,DK,electricity,electricity_central,dem,d317,4.746347069291667
ES,ES,electricity,electricity_central,dem,d317,26.79445132541667
FI,FI,electricity,electricity_central,dem,d317,2.231057369166667
FR,FR,electricity,electricity_central,dem,d317,60.00419296041667
GR,GR,electricity,electricity_central,dem,d317,5.863682441958333
HR,HR,electricity,electricity_central,dem,d317,2.0926889823333337
HU,HU,electricity,electricity_central,dem,d317,3.571983767875001
IE,IE,electricity,electricity_central,dem,d317,2.8710929151666664
IT,IT,electricity,electricity_central,dem,d317,15.353714642083334
LU,LU,electricity,electricity_central,dem,d317,0.6996557204583335
NL,NL,electricity,electricity_central,dem,d317,8.215552051166666
NO,NO,electricity,electricity_central,dem,d317,12.042748364583334
PL,PL,electricity,electricity_central,dem,d317,17.667631661250002
PT,PT,electricity,electricity_central,dem,d317,5.053700096
RO,RO,electricity,electricity_central,dem,d317,5.630465830833334
SE,SE,electricity,electricity_central,dem,d317,13.316122229583334
SI,SI,electricity,electricity_central,dem,d317,0.9632372755833335
SK,SK,electricity,electricity_central,dem,d317,2.113051778125
UK,UK,electricity,electricity_central,dem,d317,35.139880095
EE,EE,electricity,electricity_central,dem,d317,0.7492451813333333
LT,LT,electricity,electricity_central,dem,d317,0.5296740297916666
LV,LV,electricity,electricity_central,dem,d317,0.6637986193333333
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d317,4.988527433541667
TR,TR,electricity,electricity_central,dem,d317,23.9961495925
AT,AT,electricity,electricity_central,dem,d318,4.870900066958333
BE,BE,electricity,electricity_central,dem,d318,6.089498811583334
BG,BG,electricity,electricity_central,dem,d318,3.7846479100000003
CH,CH,electricity,electricity_central,dem,d318,10.129163870583332
CZ,CZ,electricity,electricity_central,dem,d318,5.618106787041667
DK,DK,electricity,electricity_central,dem,d318,4.809587942416666
ES,ES,electricity,electricity_central,dem,d318,26.940649089166666
FI,FI,electricity,electricity_central,dem,d318,2.2964858304583333
FR,FR,electricity,electricity_central,dem,d318,62.67255158583331
GR,GR,electricity,electricity_central,dem,d318,6.0190567877916665
HR,HR,electricity,electricity_central,dem,d318,2.0740985517499997
HU,HU,electricity,electricity_central,dem,d318,3.588404502666666
IE,IE,electricity,electricity_central,dem,d318,2.880291494875
IT,IT,electricity,electricity_central,dem,d318,15.387957809583332
LU,LU,electricity,electricity_central,dem,d318,0.7220702174166668
NL,NL,electricity,electricity_central,dem,d318,8.394657497291666
NO,NO,electricity,electricity_central,dem,d318,12.064885712916668
PL,PL,electricity,electricity_central,dem,d318,17.809939682500005
PT,PT,electricity,electricity_central,dem,d318,4.999660791625
RO,RO,electricity,electricity_central,dem,d318,5.754094801250001
SE,SE,electricity,electricity_central,dem,d318,13.648088005833335
SI,SI,electricity,electricity_central,dem,d318,0.9574966141666664
SK,SK,electricity,electricity_central,dem,d318,2.0999937649166664
UK,UK,electricity,electricity_central,dem,d318,34.53513809625
EE,EE,electricity,electricity_central,dem,d318,0.7642732989166666
LT,LT,electricity,electricity_central,dem,d318,0.527167165625
LV,LV,electricity,electricity_central,dem,d318,0.6597876590833334
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d318,5.032764448583334
TR,TR,electricity,electricity_central,dem,d318,24.631993378333334
AT,AT,electricity,electricity_central,dem,d319,4.7949103842500005
BE,BE,electricity,electricity_central,dem,d319,5.951271662708334
BG,BG,electricity,electricity_central,dem,d319,3.8297626329999996
CH,CH,electricity,electricity_central,dem,d319,10.091298092791668
CZ,CZ,electricity,electricity_central,dem,d319,5.527084740041668
DK,DK,electricity,electricity_central,dem,d319,4.696888862375
ES,ES,electricity,electricity_central,dem,d319,27.327778229583334
FI,FI,electricity,electricity_central,dem,d319,2.345928408458333
FR,FR,electricity,electricity_central,dem,d319,63.89558442875
GR,GR,electricity,electricity_central,dem,d319,5.887517206458334
HR,HR,electricity,electricity_central,dem,d319,2.0920780291250005
HU,HU,electricity,electricity_central,dem,d319,3.5724424475833327
IE,IE,electricity,electricity_central,dem,d319,2.8305605286249995
IT,IT,electricity,electricity_central,dem,d319,15.300282934166667
LU,LU,electricity,electricity_central,dem,d319,0.7076063535833333
NL,NL,electricity,electricity_central,dem,d319,8.207785895875
NO,NO,electricity,electricity_central,dem,d319,11.949789999166663
PL,PL,electricity,electricity_central,dem,d319,17.79423754625
PT,PT,electricity,electricity_central,dem,d319,5.0679421619583325
RO,RO,electricity,electricity_central,dem,d319,5.6482530687083345
SE,SE,electricity,electricity_central,dem,d319,13.00718408375
SI,SI,electricity,electricity_central,dem,d319,0.9733977384583336
SK,SK,electricity,electricity_central,dem,d319,2.079820154666667
UK,UK,electricity,electricity_central,dem,d319,35.494901240833336
EE,EE,electricity,electricity_central,dem,d319,0.7584361975833334
LT,LT,electricity,electricity_central,dem,d319,0.5249406743333334
LV,LV,electricity,electricity_central,dem,d319,0.6696466607083335
NONEU_Balkan,NONEU_Balkan,electricity,electricity_central,dem,d319,5.036690793666665
TR,TR,electricity,electricity_central,dem,d319,24.093689420416663
AT,AT,electricity,electricity_central,dem,d320,4.087709121166666
BE,BE,electricity,electricity_central,dem,d320,5.43301830675
BG,BG,electricity,electricity_central,dem,d320,3.5972979864166668
CH,CH,electricity,electricity_central,dem,d320,9.012875277416667
CZ,CZ,electricity,electricity_central,dem,d320,4.7543249735
DK,DK,electricity,electricity_central,dem,d320,4.1065313273749995
ES,ES,electricity,electricity_central,dem,d320,25.104447947916665
FI,FI,electricity,electricity_central,dem,d320,2.1292940210833327
FR,FR,electricity,electricity_central,dem,d320,59.18084562875
GR,GR,electricity,electricity_central,dem,d320,5.843340296458332
HR,HR,electricity,electricity_central,dem,d320,1.905300933583333
HU,HU,electricity,electricity_central,dem,d320,3.22849379975
IE,IE,electricity,electricity_central,dem,d320,2.591397458916667
IT,IT,electricity,electricity_central,dem,d320,13.249322334583333
