region_1,region_2,carrier_1,parameter,timestep_2,value
BG,BG,heatResidental,dem,d308,1.4123243067916669
CH,CH,heatResidental,dem,d308,2.4431177587499997
CZ,CZ,heatResidental,dem,d308,3.652070809708333
DK,DK,heatResidental,dem,d308,2.7961278376250003
ES,ES,heatResidental,dem,d308,12.22249435125
FI,FI,heatResidental,dem,d308,8.851781299916667
FR,FR,heatResidental,dem,d308,28.94393007541667
GR,GR,heatResidental,dem,d308,4.4653724497916665
HR,HR,heatResidental,dem,d308,0.8417907965000001
HU,HU,heatResidental,dem,d308,3.160553537375
IE,IE,heatResidental,dem,d308,1.6579246970833337
IT,IT,heatResidental,dem,d308,24.032073456875
LU,LU,heatResidental,dem,d308,0.32558281220833324
NL,NL,heatResidental,dem,d308,8.730757654875001
NO,NO,heatResidental,dem,d308,1.4915500415416665
PL,PL,heatResidental,dem,d308,10.086657905083333
PT,PT,heatResidental,dem,d308,2.875780163666668
RO,RO,heatResidental,dem,d308,1.9329648717500003
SE,SE,heatResidental,dem,d308,7.916704514291665
SI,SI,heatResidental,dem,d308,0.8815804250000001
SK,SK,heatResidental,dem,d308,0.6710713940833334
UK,UK,heatResidental,dem,d308,18.003868041833332
EE,EE,heatResidental,dem,d308,0.6610050495
LT,LT,heatResidental,dem,d308,0.9318248567916667
LV,LV,heatResidental,dem,d308,0.6850896409583332
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d308,1.5701555307083332
TR,TR,heatResidental,dem,d308,22.196647746249997
AT,AT,heatResidental,dem,d309,5.7863183442500015
BE,BE,heatResidental,dem,d309,2.950081530833334
BG,BG,heatResidental,dem,d309,1.4123243067916669
CH,CH,heatResidental,dem,d309,2.4431177587499997
CZ,CZ,heatResidental,dem,d309,3.652070809708333
DK,DK,heatResidental,dem,d309,2.790867473708334
ES,ES,heatResidental,dem,d309,12.172575772500002
FI,FI,heatResidental,dem,d309,8.851781299916667
FR,FR,heatResidental,dem,d309,29.667519587083337
GR,GR,heatResidental,dem,d309,4.437104690541666
HR,HR,heatResidental,dem,d309,0.8417907965000001
HU,HU,heatResidental,dem,d309,3.1373900160833323
IE,IE,heatResidental,dem,d309,1.622973362333333
IT,IT,heatResidental,dem,d309,24.243877985583328
LU,LU,heatResidental,dem,d309,0.322174718
NL,NL,heatResidental,dem,d309,8.708301348
NO,NO,heatResidental,dem,d309,1.4915500415416665
PL,PL,heatResidental,dem,d309,10.086657905083333
PT,PT,heatResidental,dem,d309,2.815417194833333
RO,RO,heatResidental,dem,d309,1.9232344958333332
SE,SE,heatResidental,dem,d309,7.916704514291665
SI,SI,heatResidental,dem,d309,0.8815804250000001
SK,SK,heatResidental,dem,d309,0.67047326625
UK,UK,heatResidental,dem,d309,17.67505928379167
EE,EE,heatResidental,dem,d309,0.6578622818333332
LT,LT,heatResidental,dem,d309,0.9282232113333335
LV,LV,heatResidental,dem,d309,0.6809652587500001
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d309,1.5701555307083332
TR,TR,heatResidental,dem,d309,22.060163223041666
AT,AT,heatResidental,dem,d310,5.792009116958333
BE,BE,heatResidental,dem,d310,2.9185351841666667
BG,BG,heatResidental,dem,d310,1.4123243067916669
CH,CH,heatResidental,dem,d310,2.4431177587499997
CZ,CZ,heatResidental,dem,d310,3.652070809708333
DK,DK,heatResidental,dem,d310,2.784243145874999
ES,ES,heatResidental,dem,d310,12.157561452875
FI,FI,heatResidental,dem,d310,8.851781299916667
FR,FR,heatResidental,dem,d310,29.684588088750004
GR,GR,heatResidental,dem,d310,4.3802457307083325
HR,HR,heatResidental,dem,d310,0.8417907965000001
HU,HU,heatResidental,dem,d310,3.1263360316666673
IE,IE,heatResidental,dem,d310,1.6176198063749998
IT,IT,heatResidental,dem,d310,24.473722435833327
LU,LU,heatResidental,dem,d310,0.31874563125
NL,NL,heatResidental,dem,d310,8.655181300666667
NO,NO,heatResidental,dem,d310,1.4915500415416665
PL,PL,heatResidental,dem,d310,10.086657905083333
PT,PT,heatResidental,dem,d310,2.8034659695833337
RO,RO,heatResidental,dem,d310,1.9152052009583336
SE,SE,heatResidental,dem,d310,7.916704514291665
SI,SI,heatResidental,dem,d310,0.8815804250000001
SK,SK,heatResidental,dem,d310,0.6699797042500001
UK,UK,heatResidental,dem,d310,17.622391666166667
EE,EE,heatResidental,dem,d310,0.6569497544583335
LT,LT,heatResidental,dem,d310,0.9270351706666667
LV,LV,heatResidental,dem,d310,0.6797461275833333
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d310,1.5701555307083332
TR,TR,heatResidental,dem,d310,21.7856325135
AT,AT,heatResidental,dem,d311,5.799704175541667
BE,BE,heatResidental,dem,d311,2.8887568063333333
BG,BG,heatResidental,dem,d311,1.4123243067916669
CH,CH,heatResidental,dem,d311,2.4431177587499997
CZ,CZ,heatResidental,dem,d311,3.652070809708333
DK,DK,heatResidental,dem,d311,2.7762859717499997
ES,ES,heatResidental,dem,d311,12.098051953458333
FI,FI,heatResidental,dem,d311,8.849532666541666
FR,FR,heatResidental,dem,d311,28.600730789583338
GR,GR,heatResidental,dem,d311,4.186103477416666
HR,HR,heatResidental,dem,d311,0.8417907965000001
HU,HU,heatResidental,dem,d311,3.1074983596249997
IE,IE,heatResidental,dem,d311,1.5968830308750004
IT,IT,heatResidental,dem,d311,24.113616993708337
LU,LU,heatResidental,dem,d311,0.31550872270833336
NL,NL,heatResidental,dem,d311,8.64341631425
NO,NO,heatResidental,dem,d311,1.4907202710833334
PL,PL,heatResidental,dem,d311,10.086657905083333
PT,PT,heatResidental,dem,d311,2.854293732166667
RO,RO,heatResidental,dem,d311,1.9073684501666666
SE,SE,heatResidental,dem,d311,7.913511912
SI,SI,heatResidental,dem,d311,0.8815804250000001
SK,SK,heatResidental,dem,d311,0.669497977875
UK,UK,heatResidental,dem,d311,17.422411968500004
EE,EE,heatResidental,dem,d311,0.6532258613333334
LT,LT,heatResidental,dem,d311,0.9226689174583335
LV,LV,heatResidental,dem,d311,0.6748441473333333
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d311,1.5701555307083332
TR,TR,heatResidental,dem,d311,20.84826027341667
AT,AT,heatResidental,dem,d312,5.847507239125
BE,BE,heatResidental,dem,d312,2.858266514458334
BG,BG,heatResidental,dem,d312,1.4123243067916669
CH,CH,heatResidental,dem,d312,2.4431177587499997
CZ,CZ,heatResidental,dem,d312,3.652070809708333
DK,DK,heatResidental,dem,d312,2.7680948897083333
ES,ES,heatResidental,dem,d312,12.112689088083334
FI,FI,heatResidental,dem,d312,8.821896743916666
FR,FR,heatResidental,dem,d312,29.461310545833342
GR,GR,heatResidental,dem,d312,4.3924703462083325
HR,HR,heatResidental,dem,d312,0.8417907965000001
HU,HU,heatResidental,dem,d312,3.087558945208334
IE,IE,heatResidental,dem,d312,1.6081741845833337
IT,IT,heatResidental,dem,d312,24.028428660791675
LU,LU,heatResidental,dem,d312,0.31219442908333334
NL,NL,heatResidental,dem,d312,8.64789941125
NO,NO,heatResidental,dem,d312,1.4805223122083335
PL,PL,heatResidental,dem,d312,10.086657905083333
PT,PT,heatResidental,dem,d312,2.8838249267083325
RO,RO,heatResidental,dem,d312,1.899134458041667
SE,SE,heatResidental,dem,d312,7.874274519166665
SI,SI,heatResidental,dem,d312,0.8815804250000001
SK,SK,heatResidental,dem,d312,0.6689918330833332
UK,UK,heatResidental,dem,d312,17.5231703065
EE,EE,heatResidental,dem,d312,0.6543700139166669
LT,LT,heatResidental,dem,d312,0.9230127359166667
LV,LV,heatResidental,dem,d312,0.6761989045000001
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d312,1.5701555307083332
TR,TR,heatResidental,dem,d312,21.844656321166667
AT,AT,heatResidental,dem,d313,5.722450089208334
BE,BE,heatResidental,dem,d313,2.825676811625
BG,BG,heatResidental,dem,d313,1.4123243067916669
CH,CH,heatResidental,dem,d313,2.4431177587499997
CZ,CZ,heatResidental,dem,d313,3.652070809708333
DK,DK,heatResidental,dem,d313,2.7554141439583333
ES,ES,heatResidental,dem,d313,12.046634158749997
FI,FI,heatResidental,dem,d313,8.788267193791668
FR,FR,heatResidental,dem,d313,30.189788814583338
GR,GR,heatResidental,dem,d313,4.261276520791667
HR,HR,heatResidental,dem,d313,0.8417907965000001
HU,HU,heatResidental,dem,d313,3.0689948826250006
IE,IE,heatResidental,dem,d313,1.6030675773749996
IT,IT,heatResidental,dem,d313,23.22731013375
LU,LU,heatResidental,dem,d313,0.3086519295833333
NL,NL,heatResidental,dem,d313,8.535831071666667
NO,NO,heatResidental,dem,d313,1.4681126391666666
PL,PL,heatResidental,dem,d313,10.086657905083333
PT,PT,heatResidental,dem,d313,2.8442868078333334
RO,RO,heatResidental,dem,d313,1.8905204883749995
SE,SE,heatResidental,dem,d313,7.826527392916667
SI,SI,heatResidental,dem,d313,0.8815804250000001
SK,SK,heatResidental,dem,d313,0.6684623310416665
UK,UK,heatResidental,dem,d313,17.470389629416665
EE,EE,heatResidental,dem,d313,0.6503470812083333
LT,LT,heatResidental,dem,d313,0.9178125582083333
LV,LV,heatResidental,dem,d313,0.6708299601666666
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d313,1.5701555307083332
TR,TR,heatResidental,dem,d313,21.211216419624996
AT,AT,heatResidental,dem,d314,5.669514450166667
BE,BE,heatResidental,dem,d314,2.793658084458334
BG,BG,heatResidental,dem,d314,1.4123065300833335
CH,CH,heatResidental,dem,d314,2.4431177587499997
CZ,CZ,heatResidental,dem,d314,3.652070809708333
DK,DK,heatResidental,dem,d314,2.7419990714583338
ES,ES,heatResidental,dem,d314,12.033562916541667
FI,FI,heatResidental,dem,d314,8.754950001625
FR,FR,heatResidental,dem,d314,30.38741043666667
GR,GR,heatResidental,dem,d314,4.438787852583334
HR,HR,heatResidental,dem,d314,0.8417748644999999
HU,HU,heatResidental,dem,d314,3.047748259375
IE,IE,heatResidental,dem,d314,1.5839950743333333
IT,IT,heatResidental,dem,d314,23.83856177608334
LU,LU,heatResidental,dem,d314,0.30517149512499997
NL,NL,heatResidental,dem,d314,8.486871905083333
NO,NO,heatResidental,dem,d314,1.4558182295000002
PL,PL,heatResidental,dem,d314,10.086657905083333
PT,PT,heatResidental,dem,d314,2.8209238035833333
RO,RO,heatResidental,dem,d314,1.881585625875
SE,SE,heatResidental,dem,d314,7.779223751291667
SI,SI,heatResidental,dem,d314,0.8815500881666667
SK,SK,heatResidental,dem,d314,0.667913103625
UK,UK,heatResidental,dem,d314,17.285264652625
EE,EE,heatResidental,dem,d314,0.6497456805416667
LT,LT,heatResidental,dem,d314,0.9161607026666667
LV,LV,heatResidental,dem,d314,0.6698946765416666
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d314,1.5701194280416668
TR,TR,heatResidental,dem,d314,22.0682899925
AT,AT,heatResidental,dem,d315,5.778292280041668
BE,BE,heatResidental,dem,d315,2.766576283916667
BG,BG,heatResidental,dem,d315,1.410768393875
CH,CH,heatResidental,dem,d315,2.4431177587499997
CZ,CZ,heatResidental,dem,d315,3.652070809708333
DK,DK,heatResidental,dem,d315,2.728902668791667
ES,ES,heatResidental,dem,d315,11.968025538458333
FI,FI,heatResidental,dem,d315,8.727645498749999
FR,FR,heatResidental,dem,d315,28.15558676291667
GR,GR,heatResidental,dem,d315,4.285502775583333
HR,HR,heatResidental,dem,d315,0.8403963403333333
HU,HU,heatResidental,dem,d315,3.028028412708333
IE,IE,heatResidental,dem,d315,1.5823874252500003
IT,IT,heatResidental,dem,d315,24.422210632041658
LU,LU,heatResidental,dem,d315,0.3022277044166667
NL,NL,heatResidental,dem,d315,8.45545969375
NO,NO,heatResidental,dem,d315,1.44574256825
PL,PL,heatResidental,dem,d315,10.086657905083333
PT,PT,heatResidental,dem,d315,2.8374355151666673
RO,RO,heatResidental,dem,d315,1.8739542773333335
SE,SE,heatResidental,dem,d315,7.7404569070416676
SI,SI,heatResidental,dem,d315,0.8789251841666665
SK,SK,heatResidental,dem,d315,0.6674440034166665
UK,UK,heatResidental,dem,d315,17.264187339375002
EE,EE,heatResidental,dem,d315,0.6457807790416666
LT,LT,heatResidental,dem,d315,0.9109164538333333
LV,LV,heatResidental,dem,d315,0.6645851136666667
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d315,1.5669956336666664
TR,TR,heatResidental,dem,d315,21.3281874465
AT,AT,heatResidental,dem,d316,5.806851446666667
BE,BE,heatResidental,dem,d316,2.7375668817500003
BG,BG,heatResidental,dem,d316,1.4083311622083334
CH,CH,heatResidental,dem,d316,2.4431177587499997
CZ,CZ,heatResidental,dem,d316,3.652070809708333
DK,DK,heatResidental,dem,d316,2.7192695099999997
ES,ES,heatResidental,dem,d316,11.934374827500001
FI,FI,heatResidental,dem,d316,8.697127387499998
FR,FR,heatResidental,dem,d316,28.79573210000001
GR,GR,heatResidental,dem,d316,4.240630568625
HR,HR,heatResidental,dem,d316,0.8382120202916664
HU,HU,heatResidental,dem,d316,3.014565974291667
IE,IE,heatResidental,dem,d316,1.6060050611249999
IT,IT,heatResidental,dem,d316,24.515802867625
LU,LU,heatResidental,dem,d316,0.29907438354166666
NL,NL,heatResidental,dem,d316,8.456717360791666
NO,NO,heatResidental,dem,d316,1.4344810502916665
PL,PL,heatResidental,dem,d316,10.086657905083333
PT,PT,heatResidental,dem,d316,2.892743315416667
RO,RO,heatResidental,dem,d316,1.867824980666667
SE,SE,heatResidental,dem,d316,7.697127391749999
SI,SI,heatResidental,dem,d316,0.8747659314166665
SK,SK,heatResidental,dem,d316,0.6670672345416667
UK,UK,heatResidental,dem,d316,17.482226122916664
EE,EE,heatResidental,dem,d316,0.6438541509166668
LT,LT,heatResidental,dem,d316,0.9078744411666665
LV,LV,heatResidental,dem,d316,0.6619301851249999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d316,1.5620458710833331
TR,TR,heatResidental,dem,d316,21.111532077750002
AT,AT,heatResidental,dem,d317,5.7661382269166666
BE,BE,heatResidental,dem,d317,2.7150150549583336
BG,BG,heatResidental,dem,d317,1.4060251756250002
CH,CH,heatResidental,dem,d317,2.4431177587499997
CZ,CZ,heatResidental,dem,d317,3.652070809708333
DK,DK,heatResidental,dem,d317,2.7132353618333336
ES,ES,heatResidental,dem,d317,11.923991894166667
FI,FI,heatResidental,dem,d317,8.667532034125
FR,FR,heatResidental,dem,d317,30.168715206666672
GR,GR,heatResidental,dem,d317,4.34495152925
HR,HR,heatResidental,dem,d317,0.8361453258333332
HU,HU,heatResidental,dem,d317,3.004532926125
IE,IE,heatResidental,dem,d317,1.5965445585833338
IT,IT,heatResidental,dem,d317,24.42292040095833
LU,LU,heatResidental,dem,d317,0.29662300083333326
NL,NL,heatResidental,dem,d317,8.431047002208336
NO,NO,heatResidental,dem,d317,1.423560039833333
PL,PL,heatResidental,dem,d317,10.086657905083333
PT,PT,heatResidental,dem,d317,2.8714175282499994
RO,RO,heatResidental,dem,d317,1.8631827645833337
SE,SE,heatResidental,dem,d317,7.655108004958333
SI,SI,heatResidental,dem,d317,0.8708306539583331
SK,SK,heatResidental,dem,d317,0.6667818768749999
UK,UK,heatResidental,dem,d317,17.392769155958334
EE,EE,heatResidental,dem,d317,0.6433901525833333
LT,LT,heatResidental,dem,d317,0.9065184388750002
LV,LV,heatResidental,dem,d317,0.6611962147916668
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d317,1.5573626530833333
TR,TR,heatResidental,dem,d317,21.615222394
AT,AT,heatResidental,dem,d318,5.757874947875
BE,BE,heatResidental,dem,d318,2.6972059455416666
BG,BG,heatResidental,dem,d318,1.4044778183333333
CH,CH,heatResidental,dem,d318,2.4431177587499997
CZ,CZ,heatResidental,dem,d318,3.652070809708333
DK,DK,heatResidental,dem,d318,2.7089587250833334
ES,ES,heatResidental,dem,d318,11.839007453083333
FI,FI,heatResidental,dem,d318,8.644224751666664
FR,FR,heatResidental,dem,d318,28.72229463416667
GR,GR,heatResidental,dem,d318,4.16282789
HR,HR,heatResidental,dem,d318,0.8347585379166667
HU,HU,heatResidental,dem,d318,2.9970951228750002
IE,IE,heatResidental,dem,d318,1.615827567666667
IT,IT,heatResidental,dem,d318,23.733321842749998
LU,LU,heatResidental,dem,d318,0.2946871511666667
NL,NL,heatResidental,dem,d318,8.404559250583334
NO,NO,heatResidental,dem,d318,1.4149593969583336
PL,PL,heatResidental,dem,d318,10.086657905083333
PT,PT,heatResidental,dem,d318,2.882997463208332
RO,RO,heatResidental,dem,d318,1.859955158041667
SE,SE,heatResidental,dem,d318,7.622016401166666
SI,SI,heatResidental,dem,d318,0.8681900142916666
SK,SK,heatResidental,dem,d318,0.6665834752499998
UK,UK,heatResidental,dem,d318,17.573767411166667
EE,EE,heatResidental,dem,d318,0.6380116151666667
LT,LT,heatResidental,dem,d318,0.9004766700000001
LV,LV,heatResidental,dem,d318,0.6541562632083334
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d318,1.5542201321249998
TR,TR,heatResidental,dem,d318,20.73587932875
AT,AT,heatResidental,dem,d319,5.738794716125001
BE,BE,heatResidental,dem,d319,2.685400001416667
BG,BG,heatResidental,dem,d319,1.4026992344999998
CH,CH,heatResidental,dem,d319,2.443084882583333
CZ,CZ,heatResidental,dem,d319,3.652070809708333
DK,DK,heatResidental,dem,d319,2.7029002659583328
ES,ES,heatResidental,dem,d319,11.868682817666665
FI,FI,heatResidental,dem,d319,8.623067542541666
FR,FR,heatResidental,dem,d319,28.605664029166665
GR,GR,heatResidental,dem,d319,4.329877769124999
HR,HR,heatResidental,dem,d319,0.8331645175416665
HU,HU,heatResidental,dem,d319,2.9892054831666663
IE,IE,heatResidental,dem,d319,1.6432690675833328
IT,IT,heatResidental,dem,d319,24.434689048333336
LU,LU,heatResidental,dem,d319,0.2934038455833334
NL,NL,heatResidental,dem,d319,8.369266241416666
NO,NO,heatResidental,dem,d319,1.4071521546666668
PL,PL,heatResidental,dem,d319,10.074238259666666
PT,PT,heatResidental,dem,d319,2.864585455583333
RO,RO,heatResidental,dem,d319,1.8563846354999995
SE,SE,heatResidental,dem,d319,7.591977464750001
SI,SI,heatResidental,dem,d319,0.8651547750416667
SK,SK,heatResidental,dem,d319,0.6663639947083334
UK,UK,heatResidental,dem,d319,17.830227790458334
EE,EE,heatResidental,dem,d319,0.6399995899583332
LT,LT,heatResidental,dem,d319,0.9022348781666668
LV,LV,heatResidental,dem,d319,0.6566862705416667
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d319,1.5506080139166665
TR,TR,heatResidental,dem,d319,21.54244213033333
AT,AT,heatResidental,dem,d320,5.81018732575
BE,BE,heatResidental,dem,d320,2.6708569608749997
BG,BG,heatResidental,dem,d320,1.4005656177916668
CH,CH,heatResidental,dem,d320,2.430577053958333
CZ,CZ,heatResidental,dem,d320,3.652070809708333
DK,DK,heatResidental,dem,d320,2.7097689841666663
ES,ES,heatResidental,dem,d320,12.018384394374998
FI,FI,heatResidental,dem,d320,8.59898123025
FR,FR,heatResidental,dem,d320,30.657450047500003
GR,GR,heatResidental,dem,d320,4.382914294458334
HR,HR,heatResidental,dem,d320,0.831252306208333
HU,HU,heatResidental,dem,d320,2.9795355403750006
IE,IE,heatResidental,dem,d320,1.706217456541667
IT,IT,heatResidental,dem,d320,24.414629111041666
LU,LU,heatResidental,dem,d320,0.291823017625
NL,NL,heatResidental,dem,d320,8.390765020833333
NO,NO,heatResidental,dem,d320,1.3982640409166667
PL,PL,heatResidental,dem,d320,9.964654915041665
PT,PT,heatResidental,dem,d320,2.903821142625
RO,RO,heatResidental,dem,d320,1.8520084219583335
SE,SE,heatResidental,dem,d320,7.557779795875002
SI,SI,heatResidental,dem,d320,0.8615136556666667
SK,SK,heatResidental,dem,d320,0.6660949882916666
UK,UK,heatResidental,dem,d320,18.4192567135
EE,EE,heatResidental,dem,d320,0.6497467438750001
LT,LT,heatResidental,dem,d320,0.9120049024583334
LV,LV,heatResidental,dem,d320,0.6692654184166665
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d320,1.54627486125
TR,TR,heatResidental,dem,d320,21.798517073791672
AT,AT,heatResidental,dem,d321,5.772086326041666
BE,BE,heatResidental,dem,d321,2.651659682625
BG,BG,heatResidental,dem,d321,1.3986511166666666
CH,CH,heatResidental,dem,d321,2.409397482958333
CZ,CZ,heatResidental,dem,d321,3.652070809708333
DK,DK,heatResidental,dem,d321,2.691838423791667
ES,ES,heatResidental,dem,d321,11.957856672583333
FI,FI,heatResidental,dem,d321,8.575114533458335
FR,FR,heatResidental,dem,d321,30.320924976666674
GR,GR,heatResidental,dem,d321,4.506383835416666
HR,HR,heatResidental,dem,d321,0.8295364729999998
HU,HU,heatResidental,dem,d321,2.969704371166666
IE,IE,heatResidental,dem,d321,1.6008326362083334
IT,IT,heatResidental,dem,d321,24.617688910125
LU,LU,heatResidental,dem,d321,0.28973627412499997
NL,NL,heatResidental,dem,d321,8.362180994916667
NO,NO,heatResidental,dem,d321,1.3894569678333335
PL,PL,heatResidental,dem,d321,9.836418895375001
PT,PT,heatResidental,dem,d321,2.881203200416667
RO,RO,heatResidental,dem,d321,1.847559244041667
SE,SE,heatResidental,dem,d321,7.5238939377083325
SI,SI,heatResidental,dem,d321,0.8582464673333335
SK,SK,heatResidental,dem,d321,0.6658214965416667
UK,UK,heatResidental,dem,d321,17.427335282541666
EE,EE,heatResidental,dem,d321,0.6459720322916668
LT,LT,heatResidental,dem,d321,0.9075226763333332
LV,LV,heatResidental,dem,d321,0.6642879884166666
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d321,1.5423867095000003
TR,TR,heatResidental,dem,d321,22.39466200583333
AT,AT,heatResidental,dem,d322,5.760761451125
BE,BE,heatResidental,dem,d322,2.638892228625
BG,BG,heatResidental,dem,d322,1.3966739309166665
CH,CH,heatResidental,dem,d322,2.3879406165833337
CZ,CZ,heatResidental,dem,d322,3.652070809708333
DK,DK,heatResidental,dem,d322,2.689324365875
ES,ES,heatResidental,dem,d322,11.788741332166666
FI,FI,heatResidental,dem,d322,8.550705230708333
FR,FR,heatResidental,dem,d322,28.310248115833335
GR,GR,heatResidental,dem,d322,4.058394067708333
HR,HR,heatResidental,dem,d322,0.827764459875
HU,HU,heatResidental,dem,d322,2.960362957375
IE,IE,heatResidental,dem,d322,1.5737850463333334
IT,IT,heatResidental,dem,d322,23.011403545791666
LU,LU,heatResidental,dem,d322,0.28834845245833335
NL,NL,heatResidental,dem,d322,8.329852682750003
NO,NO,heatResidental,dem,d322,1.3804496671666666
PL,PL,heatResidental,dem,d322,9.739258631916664
PT,PT,heatResidental,dem,d322,2.8465864474583324
RO,RO,heatResidental,dem,d322,1.843331709
SE,SE,heatResidental,dem,d322,7.489237688666666
SI,SI,heatResidental,dem,d322,0.8548723047083334
SK,SK,heatResidental,dem,d322,0.6655616293333332
UK,UK,heatResidental,dem,d322,17.17211482025
EE,EE,heatResidental,dem,d322,0.6351644435833333
LT,LT,heatResidental,dem,d322,0.8958342510833334
LV,LV,heatResidental,dem,d322,0.6502105177499999
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d322,1.538371252041667
TR,TR,heatResidental,dem,d322,20.231644088833335
AT,AT,heatResidental,dem,d323,5.607361234083334
BE,BE,heatResidental,dem,d323,2.6252161918333337
BG,BG,heatResidental,dem,d323,1.3947946216249998
CH,CH,heatResidental,dem,d323,2.369104141749999
CZ,CZ,heatResidental,dem,d323,3.652070809708333
DK,DK,heatResidental,dem,d323,2.687181437625
ES,ES,heatResidental,dem,d323,11.77688274925
FI,FI,heatResidental,dem,d323,8.525641859916666
FR,FR,heatResidental,dem,d323,28.51667153625
GR,GR,heatResidental,dem,d323,4.006401526583334
HR,HR,heatResidental,dem,d323,0.8260801662500001
HU,HU,heatResidental,dem,d323,2.9553197365
IE,IE,heatResidental,dem,d323,1.5376539957083333
IT,IT,heatResidental,dem,d323,21.408753613000002
LU,LU,heatResidental,dem,d323,0.28686186762500004
NL,NL,heatResidental,dem,d323,8.282437996833332
NO,NO,heatResidental,dem,d323,1.371201008208333
PL,PL,heatResidental,dem,d323,9.630550454708336
PT,PT,heatResidental,dem,d323,2.780328995666667
RO,RO,heatResidental,dem,d323,1.8409979472916669
SE,SE,heatResidental,dem,d323,7.453652796000001
SI,SI,heatResidental,dem,d323,0.8516651725416668
SK,SK,heatResidental,dem,d323,0.6654181725416667
UK,UK,heatResidental,dem,d323,16.83164256645833
EE,EE,heatResidental,dem,d323,0.6344403338749999
LT,LT,heatResidental,dem,d323,0.8949067244166667
LV,LV,heatResidental,dem,d323,0.6492454189166667
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d323,1.5345545707916664
TR,TR,heatResidental,dem,d323,19.980609787208333
AT,AT,heatResidental,dem,d324,5.590922999666668
BE,BE,heatResidental,dem,d324,2.610611162916667
BG,BG,heatResidental,dem,d324,1.3928798340833337
CH,CH,heatResidental,dem,d324,2.3528248628333333
CZ,CZ,heatResidental,dem,d324,3.639735839291667
DK,DK,heatResidental,dem,d324,2.685020188125
ES,ES,heatResidental,dem,d324,11.751179858208332
FI,FI,heatResidental,dem,d324,8.504752810874999
FR,FR,heatResidental,dem,d324,29.210567342500003
GR,GR,heatResidental,dem,d324,4.191899062916669
HR,HR,heatResidental,dem,d324,0.8243640762499999
HU,HU,heatResidental,dem,d324,2.9489983482500004
IE,IE,heatResidental,dem,d324,1.5533603625833334
IT,IT,heatResidental,dem,d324,23.506532170416673
LU,LU,heatResidental,dem,d324,0.2852743015833333
NL,NL,heatResidental,dem,d324,8.247447310291669
NO,NO,heatResidental,dem,d324,1.3634927199583335
PL,PL,heatResidental,dem,d324,9.516102440500001
PT,PT,heatResidental,dem,d324,2.7840008889166667
RO,RO,heatResidental,dem,d324,1.8381885600833334
SE,SE,heatResidental,dem,d324,7.4239945925000015
SI,SI,heatResidental,dem,d324,0.8483974954166666
SK,SK,heatResidental,dem,d324,0.665245479125
UK,UK,heatResidental,dem,d324,16.977636323708328
EE,EE,heatResidental,dem,d324,0.6328323400416668
LT,LT,heatResidental,dem,d324,0.8930196003333335
LV,LV,heatResidental,dem,d324,0.6471284554583332
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d324,1.5306658372916664
TR,TR,heatResidental,dem,d324,20.876242955333332
AT,AT,heatResidental,dem,d325,5.617745254625002
BE,BE,heatResidental,dem,d325,2.5990487952499994
BG,BG,heatResidental,dem,d325,1.3913420567083337
CH,CH,heatResidental,dem,d325,2.3378015325000003
CZ,CZ,heatResidental,dem,d325,3.602262918541667
DK,DK,heatResidental,dem,d325,2.682829521583334
ES,ES,heatResidental,dem,d325,11.786244098
FI,FI,heatResidental,dem,d325,8.486346968708332
FR,FR,heatResidental,dem,d325,28.04841030583334
GR,GR,heatResidental,dem,d325,4.150135374625001
HR,HR,heatResidental,dem,d325,0.8229858739583333
HU,HU,heatResidental,dem,d325,2.9414713817500004
IE,IE,heatResidental,dem,d325,1.5662010234166666
IT,IT,heatResidental,dem,d325,22.325799246874993
LU,LU,heatResidental,dem,d325,0.28401747275
NL,NL,heatResidental,dem,d325,8.229304829749998
NO,NO,heatResidental,dem,d325,1.3567007620833333
PL,PL,heatResidental,dem,d325,9.427014914916667
PT,PT,heatResidental,dem,d325,2.7868718128333323
RO,RO,heatResidental,dem,d325,1.8347821683333334
SE,SE,heatResidental,dem,d325,7.397862037166665
SI,SI,heatResidental,dem,d325,0.8457732044166665
SK,SK,heatResidental,dem,d325,0.6650360877083334
UK,UK,heatResidental,dem,d325,17.096667958791667
EE,EE,heatResidental,dem,d325,0.6351462213333332
LT,LT,heatResidental,dem,d325,0.8952093787083335
LV,LV,heatResidental,dem,d325,0.6500949740000002
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d325,1.5275427722499997
