carrier_1,region_2,parameter,timestep_2,value
mobility,DE12,dem,d197,0.41843775962499996
mobility,DE12,dem,d198,0.41843775962499996
mobility,DE12,dem,d199,0.41843775962499996
mobility,DE12,dem,d200,0.41843775962499996
mobility,DE12,dem,d201,0.41843775962499996
mobility,DE12,dem,d202,0.41843775962499996
mobility,DE12,dem,d203,0.41843775962499996
mobility,DE12,dem,d204,0.41843775962499996
mobility,DE12,dem,d205,0.41843775962499996
mobility,DE12,dem,d206,0.41843775962499996
mobility,DE12,dem,d207,0.41843775962499996
mobility,DE12,dem,d208,0.41843775962499996
mobility,DE12,dem,d209,0.41843775962499996
mobility,DE12,dem,d210,0.41843775962499996
mobility,DE12,dem,d211,0.41843775962499996
mobility,DE12,dem,d212,0.41843775962499996
mobility,DE12,dem,d213,0.41843775962499996
mobility,DE12,dem,d214,0.41843775962499996
mobility,DE12,dem,d215,0.41843775962499996
mobility,DE12,dem,d216,0.41843775962499996
mobility,DE12,dem,d217,0.41843775962499996
mobility,DE12,dem,d218,0.41843775962499996
mobility,DE12,dem,d219,0.41843775962499996
mobility,DE12,dem,d220,0.41843775962499996
mobility,DE12,dem,d221,0.41843775962499996
mobility,DE12,dem,d222,0.41843775962499996
mobility,DE12,dem,d223,0.41843775962499996
mobility,DE12,dem,d224,0.41843775962499996
mobility,DE12,dem,d225,0.41843775962499996
mobility,DE12,dem,d226,0.41843775962499996
mobility,DE12,dem,d227,0.41843775962499996
mobility,DE12,dem,d228,0.41843775962499996
mobility,DE12,dem,d229,0.41843775962499996
mobility,DE12,dem,d230,0.41843775962499996
mobility,DE12,dem,d231,0.41843775962499996
mobility,DE12,dem,d232,0.41843775962499996
mobility,DE12,dem,d233,0.41843775962499996
mobility,DE12,dem,d234,0.41843775962499996
mobility,DE12,dem,d235,0.41843775962499996
mobility,DE12,dem,d236,0.41843775962499996
