technology_1,technology_2,region_1,parameter,timestep_2,value
openspace,openspace_b,PT,avaConv,d324,0.11143743333333334
openspace,openspace_b,RO,avaConv,d324,0.04580557916666667
openspace,openspace_b,SE,avaConv,d324,0.016571275
openspace,openspace_b,SI,avaConv,d324,0.026589091666666665
openspace,openspace_b,SK,avaConv,d324,0.0151629625
openspace,openspace_b,UK,avaConv,d324,0.019361562500000002
openspace,openspace_b,EE,avaConv,d324,0.003162745833333333
openspace,openspace_b,LT,avaConv,d324,0.004604016666666666
openspace,openspace_b,LV,avaConv,d324,0.0035039083333333336
openspace,openspace_b,NONEU_Balkan,avaConv,d324,0.054924401416666664
openspace,openspace_b,TR,avaConv,d324,0.06704048750000001
openspace,openspace_b,AT,avaConv,d325,0.02887605
openspace,openspace_b,BE,avaConv,d325,0.029035533333333332
openspace,openspace_b,BG,avaConv,d325,0.06641433749999999
openspace,openspace_b,CH,avaConv,d325,0.021307008333333332
openspace,openspace_b,CZ,avaConv,d325,0.014855633333333333
openspace,openspace_b,DK,avaConv,d325,0.015273329166666669
openspace,openspace_b,ES,avaConv,d325,0.07102570416666666
openspace,openspace_b,FI,avaConv,d325,0.001733841666666667
openspace,openspace_b,FR,avaConv,d325,0.026184520833333325
openspace,openspace_b,GR,avaConv,d325,0.05103247916666667
openspace,openspace_b,HR,avaConv,d325,0.03360279279166666
openspace,openspace_b,HU,avaConv,d325,0.017753225
openspace,openspace_b,IE,avaConv,d325,0.055807325
openspace,openspace_b,IT,avaConv,d325,0.04602030416666667
openspace,openspace_b,LU,avaConv,d325,0.024646095833333336
openspace,openspace_b,NL,avaConv,d325,0.049944125000000006
openspace,openspace_b,NO,avaConv,d325,0.0274218
openspace,openspace_b,PL,avaConv,d325,0.023246125000000003
openspace,openspace_b,PT,avaConv,d325,0.05113295833333333
openspace,openspace_b,RO,avaConv,d325,0.040272225
openspace,openspace_b,SE,avaConv,d325,0.0076769874999999994
openspace,openspace_b,SI,avaConv,d325,0.02522925416666667
openspace,openspace_b,SK,avaConv,d325,0.03007730833333333
openspace,openspace_b,UK,avaConv,d325,0.03397546249999999
openspace,openspace_b,EE,avaConv,d325,0.003163854166666666
openspace,openspace_b,LT,avaConv,d325,0.006477508333333333
openspace,openspace_b,LV,avaConv,d325,0.0049241499999999995
openspace,openspace_b,NONEU_Balkan,avaConv,d325,0.05115620416666667
openspace,openspace_b,TR,avaConv,d325,0.05103247916666667
openspace,openspace_b,AT,avaConv,d326,0.0300804875
openspace,openspace_b,BE,avaConv,d326,0.022094479166666667
openspace,openspace_b,BG,avaConv,d326,0.0574709625
openspace,openspace_b,CH,avaConv,d326,0.06678352916666667
openspace,openspace_b,CZ,avaConv,d326,0.040960937499999996
openspace,openspace_b,DK,avaConv,d326,0.0236844125
openspace,openspace_b,ES,avaConv,d326,0.08490291249999998
openspace,openspace_b,FI,avaConv,d326,0.001766829166666667
openspace,openspace_b,FR,avaConv,d326,0.04161406666666667
openspace,openspace_b,GR,avaConv,d326,0.0822325875
openspace,openspace_b,HR,avaConv,d326,0.026827915250000004
openspace,openspace_b,HU,avaConv,d326,0.032711583333333336
openspace,openspace_b,IE,avaConv,d326,0.058311283333333325
openspace,openspace_b,IT,avaConv,d326,0.04869197083333334
openspace,openspace_b,LU,avaConv,d326,0.01653210416666667
openspace,openspace_b,NL,avaConv,d326,0.022772662500000002
openspace,openspace_b,NO,avaConv,d326,0.01483055
openspace,openspace_b,PL,avaConv,d326,0.012972691666666666
openspace,openspace_b,PT,avaConv,d326,0.068074125
openspace,openspace_b,RO,avaConv,d326,0.0365274
openspace,openspace_b,SE,avaConv,d326,0.016717575000000002
openspace,openspace_b,SI,avaConv,d326,0.012486629166666667
openspace,openspace_b,SK,avaConv,d326,0.05852113750000001
openspace,openspace_b,UK,avaConv,d326,0.03774000416666667
openspace,openspace_b,EE,avaConv,d326,0.005744375
openspace,openspace_b,LT,avaConv,d326,0.006583033333333333
openspace,openspace_b,LV,avaConv,d326,0.005727954166666666
openspace,openspace_b,NONEU_Balkan,avaConv,d326,0.059830316333333335
openspace,openspace_b,TR,avaConv,d326,0.0822325875
openspace,openspace_b,AT,avaConv,d327,0.012840508333333332
openspace,openspace_b,BE,avaConv,d327,0.02483524166666667
openspace,openspace_b,BG,avaConv,d327,0.07750627499999999
openspace,openspace_b,CH,avaConv,d327,0.025902858333333334
openspace,openspace_b,CZ,avaConv,d327,0.02713692916666667
openspace,openspace_b,DK,avaConv,d327,0.014163858333333333
openspace,openspace_b,ES,avaConv,d327,0.093420775
openspace,openspace_b,FI,avaConv,d327,0.007522287499999999
openspace,openspace_b,FR,avaConv,d327,0.04152114166666667
openspace,openspace_b,GR,avaConv,d327,0.06033349583333334
openspace,openspace_b,HR,avaConv,d327,0.02315155570833333
openspace,openspace_b,HU,avaConv,d327,0.025041741666666662
openspace,openspace_b,IE,avaConv,d327,0.02090124166666667
openspace,openspace_b,IT,avaConv,d327,0.03592697500000001
openspace,openspace_b,LU,avaConv,d327,0.020152912499999998
openspace,openspace_b,NL,avaConv,d327,0.043370629166666674
openspace,openspace_b,NO,avaConv,d327,0.014460425
openspace,openspace_b,PL,avaConv,d327,0.011437358333333333
openspace,openspace_b,PT,avaConv,d327,0.0537131875
openspace,openspace_b,RO,avaConv,d327,0.04968850833333333
openspace,openspace_b,SE,avaConv,d327,0.017391470833333336
openspace,openspace_b,SI,avaConv,d327,0.007895445833333334
openspace,openspace_b,SK,avaConv,d327,0.04449220416666666
openspace,openspace_b,UK,avaConv,d327,0.027187649999999994
openspace,openspace_b,EE,avaConv,d327,0.004720158333333333
openspace,openspace_b,LT,avaConv,d327,0.006942541666666667
openspace,openspace_b,LV,avaConv,d327,0.004341283333333334
openspace,openspace_b,NONEU_Balkan,avaConv,d327,0.05832392708333333
openspace,openspace_b,TR,avaConv,d327,0.06033349583333334
openspace,openspace_b,AT,avaConv,d328,0.00950285
openspace,openspace_b,BE,avaConv,d328,0.0143745
openspace,openspace_b,BG,avaConv,d328,0.02565817916666667
openspace,openspace_b,CH,avaConv,d328,0.03836142916666667
openspace,openspace_b,CZ,avaConv,d328,0.021621716666666662
openspace,openspace_b,DK,avaConv,d328,0.051849554166666666
openspace,openspace_b,ES,avaConv,d328,0.097525225
openspace,openspace_b,FI,avaConv,d328,0.011885679166666668
openspace,openspace_b,FR,avaConv,d328,0.05280027083333333
openspace,openspace_b,GR,avaConv,d328,0.023367691666666666
openspace,openspace_b,HR,avaConv,d328,0.027341252666666666
openspace,openspace_b,HU,avaConv,d328,0.019438620833333333
openspace,openspace_b,IE,avaConv,d328,0.01796853333333333
openspace,openspace_b,IT,avaConv,d328,0.04061274583333333
openspace,openspace_b,LU,avaConv,d328,0.037880237500000004
openspace,openspace_b,NL,avaConv,d328,0.0269105375
openspace,openspace_b,NO,avaConv,d328,0.015062629166666668
openspace,openspace_b,PL,avaConv,d328,0.014543112500000002
openspace,openspace_b,PT,avaConv,d328,0.10780075833333334
openspace,openspace_b,RO,avaConv,d328,0.023280512500000003
openspace,openspace_b,SE,avaConv,d328,0.021494929166666663
openspace,openspace_b,SI,avaConv,d328,0.028284025000000004
openspace,openspace_b,SK,avaConv,d328,0.0048762
openspace,openspace_b,UK,avaConv,d328,0.024726129166666666
openspace,openspace_b,EE,avaConv,d328,0.012107520833333335
openspace,openspace_b,LT,avaConv,d328,0.008690791666666668
openspace,openspace_b,LV,avaConv,d328,0.006280429166666666
openspace,openspace_b,NONEU_Balkan,avaConv,d328,0.024431420458333335
openspace,openspace_b,TR,avaConv,d328,0.023367691666666666
openspace,openspace_b,AT,avaConv,d329,0.050487354166666665
openspace,openspace_b,BE,avaConv,d329,0.027530299999999997
openspace,openspace_b,BG,avaConv,d329,0.06770192916666667
openspace,openspace_b,CH,avaConv,d329,0.09649144166666668
openspace,openspace_b,CZ,avaConv,d329,0.051101137500000005
openspace,openspace_b,DK,avaConv,d329,0.05188805416666666
openspace,openspace_b,ES,avaConv,d329,0.10378692916666667
openspace,openspace_b,FI,avaConv,d329,0.011241445833333334
openspace,openspace_b,FR,avaConv,d329,0.06985696666666665
openspace,openspace_b,GR,avaConv,d329,0.04846132083333333
openspace,openspace_b,HR,avaConv,d329,0.06888140162499999
openspace,openspace_b,HU,avaConv,d329,0.0168331625
openspace,openspace_b,IE,avaConv,d329,0.018806520833333333
openspace,openspace_b,IT,avaConv,d329,0.06831647083333332
openspace,openspace_b,LU,avaConv,d329,0.04528725833333333
openspace,openspace_b,NL,avaConv,d329,0.024246337500000003
openspace,openspace_b,NO,avaConv,d329,0.009632583333333333
openspace,openspace_b,PL,avaConv,d329,0.039661679166666665
openspace,openspace_b,PT,avaConv,d329,0.10970233750000001
openspace,openspace_b,RO,avaConv,d329,0.0323990625
openspace,openspace_b,SE,avaConv,d329,0.023486283333333333
openspace,openspace_b,SI,avaConv,d329,0.072481325
openspace,openspace_b,SK,avaConv,d329,0.019959245833333337
openspace,openspace_b,UK,avaConv,d329,0.02870180833333334
openspace,openspace_b,EE,avaConv,d329,0.017543720833333335
openspace,openspace_b,LT,avaConv,d329,0.034574779166666667
openspace,openspace_b,LV,avaConv,d329,0.013451083333333336
openspace,openspace_b,NONEU_Balkan,avaConv,d329,0.054738849916666665
openspace,openspace_b,TR,avaConv,d329,0.04846132083333333
openspace,openspace_b,AT,avaConv,d330,0.0408228625
openspace,openspace_b,BE,avaConv,d330,0.030000629166666664
openspace,openspace_b,BG,avaConv,d330,0.014622241666666667
openspace,openspace_b,CH,avaConv,d330,0.07042740833333334
openspace,openspace_b,CZ,avaConv,d330,0.02760333333333333
openspace,openspace_b,DK,avaConv,d330,0.03645165416666667
openspace,openspace_b,ES,avaConv,d330,0.09857855
openspace,openspace_b,FI,avaConv,d330,0.012332016666666666
openspace,openspace_b,FR,avaConv,d330,0.06753894583333334
openspace,openspace_b,GR,avaConv,d330,0.03419120833333334
openspace,openspace_b,HR,avaConv,d330,0.0576234095
openspace,openspace_b,HU,avaConv,d330,0.026254083333333334
openspace,openspace_b,IE,avaConv,d330,0.0169834
openspace,openspace_b,IT,avaConv,d330,0.08019062916666668
openspace,openspace_b,LU,avaConv,d330,0.0780768625
openspace,openspace_b,NL,avaConv,d330,0.03099369583333333
openspace,openspace_b,NO,avaConv,d330,0.0013122666666666666
openspace,openspace_b,PL,avaConv,d330,0.037825783333333335
openspace,openspace_b,PT,avaConv,d330,0.09551593333333334
openspace,openspace_b,RO,avaConv,d330,0.04499034166666666
openspace,openspace_b,SE,avaConv,d330,0.015539212499999998
openspace,openspace_b,SI,avaConv,d330,0.0686956375
openspace,openspace_b,SK,avaConv,d330,0.040720225
openspace,openspace_b,UK,avaConv,d330,0.014737100000000003
openspace,openspace_b,EE,avaConv,d330,0.034747183333333334
openspace,openspace_b,LT,avaConv,d330,0.046907349999999993
openspace,openspace_b,LV,avaConv,d330,0.03479300416666667
openspace,openspace_b,NONEU_Balkan,avaConv,d330,0.030657163999999997
openspace,openspace_b,TR,avaConv,d330,0.03419120833333334
openspace,openspace_b,AT,avaConv,d331,0.07333494583333333
openspace,openspace_b,BE,avaConv,d331,0.01859305
openspace,openspace_b,BG,avaConv,d331,0.03469608333333333
openspace,openspace_b,CH,avaConv,d331,0.09962455416666667
openspace,openspace_b,CZ,avaConv,d331,0.0629762
openspace,openspace_b,DK,avaConv,d331,0.007186170833333332
openspace,openspace_b,ES,avaConv,d331,0.09878350416666665
openspace,openspace_b,FI,avaConv,d331,0.0015262041666666666
openspace,openspace_b,FR,avaConv,d331,0.06603123333333333
openspace,openspace_b,GR,avaConv,d331,0.08861582916666667
openspace,openspace_b,HR,avaConv,d331,0.06330945479166666
openspace,openspace_b,HU,avaConv,d331,0.07708064583333334
openspace,openspace_b,IE,avaConv,d331,0.012739766666666666
openspace,openspace_b,IT,avaConv,d331,0.06286452083333334
openspace,openspace_b,LU,avaConv,d331,0.03166088333333333
openspace,openspace_b,NL,avaConv,d331,0.006064887500000001
openspace,openspace_b,NO,avaConv,d331,0.004163541666666666
openspace,openspace_b,PL,avaConv,d331,0.027572475
openspace,openspace_b,PT,avaConv,d331,0.1058614375
openspace,openspace_b,RO,avaConv,d331,0.03987325416666667
openspace,openspace_b,SE,avaConv,d331,0.003258295833333333
openspace,openspace_b,SI,avaConv,d331,0.06386062083333333
openspace,openspace_b,SK,avaConv,d331,0.08769264583333335
openspace,openspace_b,UK,avaConv,d331,0.011282279166666666
openspace,openspace_b,EE,avaConv,d331,0.0014581583333333334
openspace,openspace_b,LT,avaConv,d331,0.0042774375
openspace,openspace_b,LV,avaConv,d331,0.0020775416666666663
openspace,openspace_b,NONEU_Balkan,avaConv,d331,0.062351217583333333
openspace,openspace_b,TR,avaConv,d331,0.08861582916666667
openspace,openspace_b,AT,avaConv,d332,0.06432705416666666
openspace,openspace_b,BE,avaConv,d332,0.004410962500000001
openspace,openspace_b,BG,avaConv,d332,0.09665404583333333
openspace,openspace_b,CH,avaConv,d332,0.07727294166666668
openspace,openspace_b,CZ,avaConv,d332,0.0079634625
openspace,openspace_b,DK,avaConv,d332,0.034820537500000005
openspace,openspace_b,ES,avaConv,d332,0.08737373749999999
openspace,openspace_b,FI,avaConv,d332,0.0023928041666666663
openspace,openspace_b,FR,avaConv,d332,0.053058716666666665
openspace,openspace_b,GR,avaConv,d332,0.08878487916666668
openspace,openspace_b,HR,avaConv,d332,0.08819706891666666
openspace,openspace_b,HU,avaConv,d332,0.08166625833333334
openspace,openspace_b,IE,avaConv,d332,0.009515187500000001
openspace,openspace_b,IT,avaConv,d332,0.06900419166666667
openspace,openspace_b,LU,avaConv,d332,0.0071628958333333345
openspace,openspace_b,NL,avaConv,d332,0.021879258333333332
openspace,openspace_b,NO,avaConv,d332,0.010480254166666668
openspace,openspace_b,PL,avaConv,d332,0.012276570833333333
openspace,openspace_b,PT,avaConv,d332,0.09978015833333333
openspace,openspace_b,RO,avaConv,d332,0.07183892916666666
openspace,openspace_b,SE,avaConv,d332,0.01613698333333333
openspace,openspace_b,SI,avaConv,d332,0.08668960416666667
openspace,openspace_b,SK,avaConv,d332,0.03847450833333334
openspace,openspace_b,UK,avaConv,d332,0.011808504166666666
openspace,openspace_b,EE,avaConv,d332,0.007243833333333334
openspace,openspace_b,LT,avaConv,d332,0.027079266666666667
openspace,openspace_b,LV,avaConv,d332,0.015702750000000005
openspace,openspace_b,NONEU_Balkan,avaConv,d332,0.08985640795833334
openspace,openspace_b,TR,avaConv,d332,0.08878487916666668
openspace,openspace_b,AT,avaConv,d333,0.06405020416666667
openspace,openspace_b,BE,avaConv,d333,0.006645800000000001
openspace,openspace_b,BG,avaConv,d333,0.07360418333333334
openspace,openspace_b,CH,avaConv,d333,0.0857780875
openspace,openspace_b,CZ,avaConv,d333,0.022228354166666662
openspace,openspace_b,DK,avaConv,d333,0.0010234875
openspace,openspace_b,ES,avaConv,d333,0.09908415416666666
openspace,openspace_b,FI,avaConv,d333,0.011380541666666667
openspace,openspace_b,FR,avaConv,d333,0.048523737500000004
openspace,openspace_b,GR,avaConv,d333,0.0818426
openspace,openspace_b,HR,avaConv,d333,0.082311718375
openspace,openspace_b,HU,avaConv,d333,0.07703310416666667
openspace,openspace_b,IE,avaConv,d333,0.0098543375
openspace,openspace_b,IT,avaConv,d333,0.0712711125
openspace,openspace_b,LU,avaConv,d333,0.0034474416666666666
openspace,openspace_b,NL,avaConv,d333,0.006455575000000001
openspace,openspace_b,NO,avaConv,d333,0.0014335416666666665
openspace,openspace_b,PL,avaConv,d333,0.01667055833333333
openspace,openspace_b,PT,avaConv,d333,0.10530321666666666
openspace,openspace_b,RO,avaConv,d333,0.05035412083333333
openspace,openspace_b,SE,avaConv,d333,0.004222370833333333
openspace,openspace_b,SI,avaConv,d333,0.08384115833333333
openspace,openspace_b,SK,avaConv,d333,0.04990947499999999
openspace,openspace_b,UK,avaConv,d333,0.012420829166666668
openspace,openspace_b,EE,avaConv,d333,0.018543554166666667
openspace,openspace_b,LT,avaConv,d333,0.0175898625
openspace,openspace_b,LV,avaConv,d333,0.01508957916666667
openspace,openspace_b,NONEU_Balkan,avaConv,d333,0.07660183808333332
openspace,openspace_b,TR,avaConv,d333,0.0818426
openspace,openspace_b,AT,avaConv,d334,0.03237365833333333
openspace,openspace_b,BE,avaConv,d334,0.028899470833333333
openspace,openspace_b,BG,avaConv,d334,0.08328640833333334
openspace,openspace_b,CH,avaConv,d334,0.05062525416666667
openspace,openspace_b,CZ,avaConv,d334,0.036230541666666664
openspace,openspace_b,DK,avaConv,d334,0.015564733333333332
openspace,openspace_b,ES,avaConv,d334,0.05883593333333333
openspace,openspace_b,FI,avaConv,d334,0.0006488125
openspace,openspace_b,FR,avaConv,d334,0.04064127083333333
openspace,openspace_b,GR,avaConv,d334,0.027892725000000004
openspace,openspace_b,HR,avaConv,d334,0.029501506875
openspace,openspace_b,HU,avaConv,d334,0.03491494999999999
openspace,openspace_b,IE,avaConv,d334,0.018717241666666665
openspace,openspace_b,IT,avaConv,d334,0.0330612625
openspace,openspace_b,LU,avaConv,d334,0.012539041666666667
openspace,openspace_b,NL,avaConv,d334,0.031241904166666667
openspace,openspace_b,NO,avaConv,d334,0.003064658333333334
openspace,openspace_b,PL,avaConv,d334,0.013883099999999997
openspace,openspace_b,PT,avaConv,d334,0.10256038333333334
openspace,openspace_b,RO,avaConv,d334,0.0739010125
openspace,openspace_b,SE,avaConv,d334,0.007407429166666667
openspace,openspace_b,SI,avaConv,d334,0.0208054875
openspace,openspace_b,SK,avaConv,d334,0.022696216666666668
openspace,openspace_b,UK,avaConv,d334,0.026039212500000002
openspace,openspace_b,EE,avaConv,d334,0.029809120833333327
openspace,openspace_b,LT,avaConv,d334,0.012474145833333332
openspace,openspace_b,LV,avaConv,d334,0.022010158333333335
openspace,openspace_b,NONEU_Balkan,avaConv,d334,0.051030385958333334
openspace,openspace_b,TR,avaConv,d334,0.027892725000000004
openspace,openspace_b,AT,avaConv,d335,0.07948450416666666
openspace,openspace_b,BE,avaConv,d335,0.04054455416666667
openspace,openspace_b,BG,avaConv,d335,0.06025585416666667
openspace,openspace_b,CH,avaConv,d335,0.09550295416666667
openspace,openspace_b,CZ,avaConv,d335,0.053910529166666665
openspace,openspace_b,DK,avaConv,d335,0.027597470833333335
openspace,openspace_b,ES,avaConv,d335,0.09244739583333335
openspace,openspace_b,FI,avaConv,d335,0.001325275
openspace,openspace_b,FR,avaConv,d335,0.06415879166666665
openspace,openspace_b,GR,avaConv,d335,0.027066083333333327
openspace,openspace_b,HR,avaConv,d335,0.07073993287500001
openspace,openspace_b,HU,avaConv,d335,0.07740920833333333
openspace,openspace_b,IE,avaConv,d335,0.010148716666666667
openspace,openspace_b,IT,avaConv,d335,0.04852274583333333
openspace,openspace_b,LU,avaConv,d335,0.037828350000000004
openspace,openspace_b,NL,avaConv,d335,0.027862712499999998
openspace,openspace_b,NO,avaConv,d335,0.009504454166666667
openspace,openspace_b,PL,avaConv,d335,0.0145677875
openspace,openspace_b,PT,avaConv,d335,0.10812351666666666
openspace,openspace_b,RO,avaConv,d335,0.07056837083333332
openspace,openspace_b,SE,avaConv,d335,0.013609516666666667
openspace,openspace_b,SI,avaConv,d335,0.07976625416666666
openspace,openspace_b,SK,avaConv,d335,0.06570774583333334
openspace,openspace_b,UK,avaConv,d335,0.014843325
openspace,openspace_b,EE,avaConv,d335,0.004986741666666667
openspace,openspace_b,LT,avaConv,d335,0.003621158333333333
openspace,openspace_b,LV,avaConv,d335,0.00425565
openspace,openspace_b,NONEU_Balkan,avaConv,d335,0.05076204383333333
openspace,openspace_b,TR,avaConv,d335,0.027066083333333327
openspace,openspace_b,AT,avaConv,d336,0.08166987499999999
openspace,openspace_b,BE,avaConv,d336,0.046814862500000005
openspace,openspace_b,BG,avaConv,d336,0.02065233333333333
openspace,openspace_b,CH,avaConv,d336,0.09435022916666667
openspace,openspace_b,CZ,avaConv,d336,0.06538959583333333
openspace,openspace_b,DK,avaConv,d336,0.018984145833333334
openspace,openspace_b,ES,avaConv,d336,0.0966513625
openspace,openspace_b,FI,avaConv,d336,0.007238962499999999
openspace,openspace_b,FR,avaConv,d336,0.06985918333333334
openspace,openspace_b,GR,avaConv,d336,0.032746233333333326
openspace,openspace_b,HR,avaConv,d336,0.064449211375
openspace,openspace_b,HU,avaConv,d336,0.0779697625
openspace,openspace_b,IE,avaConv,d336,0.008378854166666666
openspace,openspace_b,IT,avaConv,d336,0.04965835
openspace,openspace_b,LU,avaConv,d336,0.07395182083333333
openspace,openspace_b,NL,avaConv,d336,0.04698385416666667
openspace,openspace_b,NO,avaConv,d336,0.0028991666666666666
openspace,openspace_b,PL,avaConv,d336,0.04093203333333333
openspace,openspace_b,PT,avaConv,d336,0.1039983
openspace,openspace_b,RO,avaConv,d336,0.06219642916666666
openspace,openspace_b,SE,avaConv,d336,0.009129225
openspace,openspace_b,SI,avaConv,d336,0.07703252083333334
openspace,openspace_b,SK,avaConv,d336,0.0715973125
openspace,openspace_b,UK,avaConv,d336,0.01184225
openspace,openspace_b,EE,avaConv,d336,0.025350499999999998
openspace,openspace_b,LT,avaConv,d336,0.046069450000000005
openspace,openspace_b,LV,avaConv,d336,0.032740429166666675
openspace,openspace_b,NONEU_Balkan,avaConv,d336,0.037718680416666664
openspace,openspace_b,TR,avaConv,d336,0.032746233333333326
openspace,openspace_b,AT,avaConv,d337,0.0843570875
openspace,openspace_b,BE,avaConv,d337,0.05299662083333334
openspace,openspace_b,BG,avaConv,d337,0.10309693333333335
openspace,openspace_b,CH,avaConv,d337,0.09550829166666665
openspace,openspace_b,CZ,avaConv,d337,0.060894487500000004
openspace,openspace_b,DK,avaConv,d337,0.005766279166666667
openspace,openspace_b,ES,avaConv,d337,0.09005339583333333
openspace,openspace_b,FI,avaConv,d337,0.0017845041666666667
openspace,openspace_b,FR,avaConv,d337,0.07215579583333333
openspace,openspace_b,GR,avaConv,d337,0.03954749166666667
openspace,openspace_b,HR,avaConv,d337,0.07588043916666666
openspace,openspace_b,HU,avaConv,d337,0.08599960833333332
openspace,openspace_b,IE,avaConv,d337,0.008098358333333331
openspace,openspace_b,IT,avaConv,d337,0.06924096666666667
openspace,openspace_b,LU,avaConv,d337,0.05510271666666666
openspace,openspace_b,NL,avaConv,d337,0.03400025416666667
openspace,openspace_b,NO,avaConv,d337,0.0046239958333333326
openspace,openspace_b,PL,avaConv,d337,0.03185268333333333
openspace,openspace_b,PT,avaConv,d337,0.10253798333333335
openspace,openspace_b,RO,avaConv,d337,0.08847125
openspace,openspace_b,SE,avaConv,d337,0.003328645833333334
openspace,openspace_b,SI,avaConv,d337,0.07739984583333333
openspace,openspace_b,SK,avaConv,d337,0.0816018
openspace,openspace_b,UK,avaConv,d337,0.008318216666666668
openspace,openspace_b,EE,avaConv,d337,0.0005085791666666666
openspace,openspace_b,LT,avaConv,d337,0.0029992375
openspace,openspace_b,LV,avaConv,d337,0.0012541958333333334
openspace,openspace_b,NONEU_Balkan,avaConv,d337,0.07299258070833335
openspace,openspace_b,TR,avaConv,d337,0.03954749166666667
openspace,openspace_b,AT,avaConv,d338,0.08459161666666666
openspace,openspace_b,BE,avaConv,d338,0.008633625
openspace,openspace_b,BG,avaConv,d338,0.09917696250000001
openspace,openspace_b,CH,avaConv,d338,0.09128300416666667
openspace,openspace_b,CZ,avaConv,d338,0.057720774999999995
openspace,openspace_b,DK,avaConv,d338,0.015270149999999998
openspace,openspace_b,ES,avaConv,d338,0.09526136666666668
openspace,openspace_b,FI,avaConv,d338,0.0073696291666666665
openspace,openspace_b,FR,avaConv,d338,0.06177462083333333
openspace,openspace_b,GR,avaConv,d338,0.08380977499999999
openspace,openspace_b,HR,avaConv,d338,0.08473691258333332
openspace,openspace_b,HU,avaConv,d338,0.07954417916666666
openspace,openspace_b,IE,avaConv,d338,0.038878466666666674
openspace,openspace_b,IT,avaConv,d338,0.09265001666666667
openspace,openspace_b,LU,avaConv,d338,0.0197665125
openspace,openspace_b,NL,avaConv,d338,0.005863725
openspace,openspace_b,NO,avaConv,d338,0.003811558333333333
openspace,openspace_b,PL,avaConv,d338,0.0300813625
openspace,openspace_b,PT,avaConv,d338,0.09755226249999999
openspace,openspace_b,RO,avaConv,d338,0.08263059583333332
openspace,openspace_b,SE,avaConv,d338,0.010838099999999998
openspace,openspace_b,SI,avaConv,d338,0.08248476249999999
openspace,openspace_b,SK,avaConv,d338,0.06979434583333334
openspace,openspace_b,UK,avaConv,d338,0.0248157
openspace,openspace_b,EE,avaConv,d338,0.0010088458333333335
openspace,openspace_b,LT,avaConv,d338,0.0008674166666666668
openspace,openspace_b,LV,avaConv,d338,0.0004420791666666667
openspace,openspace_b,NONEU_Balkan,avaConv,d338,0.08894892416666667
openspace,openspace_b,TR,avaConv,d338,0.08380977499999999
openspace,openspace_b,AT,avaConv,d339,0.067009075
openspace,openspace_b,BE,avaConv,d339,0.017672929166666667
openspace,openspace_b,BG,avaConv,d339,0.09690750416666666
openspace,openspace_b,CH,avaConv,d339,0.081103925
openspace,openspace_b,CZ,avaConv,d339,0.05379756666666666
openspace,openspace_b,DK,avaConv,d339,0.0008164916666666667
openspace,openspace_b,ES,avaConv,d339,0.09411485416666666
openspace,openspace_b,FI,avaConv,d339,0.0017811500000000002
openspace,openspace_b,FR,avaConv,d339,0.05417256249999999
openspace,openspace_b,GR,avaConv,d339,0.09699200000000001
openspace,openspace_b,HR,avaConv,d339,0.08117300841666666
openspace,openspace_b,HU,avaConv,d339,0.07741180416666667
openspace,openspace_b,IE,avaConv,d339,0.012557445833333333
openspace,openspace_b,IT,avaConv,d339,0.08718453333333333
openspace,openspace_b,LU,avaConv,d339,0.023057212500000004
openspace,openspace_b,NL,avaConv,d339,0.0029907500000000004
openspace,openspace_b,NO,avaConv,d339,0.0006754416666666666
openspace,openspace_b,PL,avaConv,d339,0.015028649999999998
openspace,openspace_b,PT,avaConv,d339,0.09761205416666667
openspace,openspace_b,RO,avaConv,d339,0.059468004166666665
openspace,openspace_b,SE,avaConv,d339,0.002489316666666667
openspace,openspace_b,SI,avaConv,d339,0.07591409583333332
openspace,openspace_b,SK,avaConv,d339,0.06389509583333332
openspace,openspace_b,UK,avaConv,d339,0.012091975
openspace,openspace_b,EE,avaConv,d339,0.0051382625
openspace,openspace_b,LT,avaConv,d339,0.006702791666666667
openspace,openspace_b,LV,avaConv,d339,0.005591804166666668
openspace,openspace_b,NONEU_Balkan,avaConv,d339,0.09104628170833334
openspace,openspace_b,TR,avaConv,d339,0.09699200000000001
openspace,openspace_b,AT,avaConv,d340,0.04173513749999999
openspace,openspace_b,BE,avaConv,d340,0.03751107500000001
openspace,openspace_b,BG,avaConv,d340,0.06038757083333334
openspace,openspace_b,CH,avaConv,d340,0.05514640833333334
openspace,openspace_b,CZ,avaConv,d340,0.027964329166666666
openspace,openspace_b,DK,avaConv,d340,0.016438508333333334
openspace,openspace_b,ES,avaConv,d340,0.1016288
openspace,openspace_b,FI,avaConv,d340,0.0005141791666666666
openspace,openspace_b,FR,avaConv,d340,0.047571474999999995
openspace,openspace_b,GR,avaConv,d340,0.08305085833333332
openspace,openspace_b,HR,avaConv,d340,0.06730329750000001
openspace,openspace_b,HU,avaConv,d340,0.05154449999999999
openspace,openspace_b,IE,avaConv,d340,0.013038404166666668
openspace,openspace_b,IT,avaConv,d340,0.07359067916666666
openspace,openspace_b,LU,avaConv,d340,0.042502162499999996
openspace,openspace_b,NL,avaConv,d340,0.023422233333333337
openspace,openspace_b,NO,avaConv,d340,0.003678441666666666
openspace,openspace_b,PL,avaConv,d340,0.008506166666666665
openspace,openspace_b,PT,avaConv,d340,0.10192312083333334
openspace,openspace_b,RO,avaConv,d340,0.02862113333333334
openspace,openspace_b,SE,avaConv,d340,0.001998645833333333
