region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,openspace,openspace_b,avaConv,d064,0.031065817831920695
DE11,openspace,openspace_b,avaConv,d065,0.10378169569255709
DE11,openspace,openspace_b,avaConv,d066,0.09449419359173726
DE11,openspace,openspace_b,avaConv,d067,0.1334755325801316
DE11,openspace,openspace_b,avaConv,d068,0.19635596273531897
DE11,openspace,openspace_b,avaConv,d069,0.19524396503791483
DE11,openspace,openspace_b,avaConv,d070,0.13363473589071045
DE11,openspace,openspace_b,avaConv,d071,0.162343690116257
DE11,openspace,openspace_b,avaConv,d072,0.1596951959940295
DE11,openspace,openspace_b,avaConv,d073,0.2042664011905129
DE11,openspace,openspace_b,avaConv,d074,0.04537187198367043
DE11,openspace,openspace_b,avaConv,d075,0.18918007818764174
DE11,openspace,openspace_b,avaConv,d076,0.20253804637252915
DE11,openspace,openspace_b,avaConv,d077,0.20479483883285873
DE11,openspace,openspace_b,avaConv,d078,0.1338613181929336
DE11,openspace,openspace_b,avaConv,d079,0.18374967724797595
DE11,openspace,openspace_b,avaConv,d080,0.15412877261866023
DE11,openspace,openspace_b,avaConv,d081,0.16978311051863007
